"id_barrio","geom","barrio","perimetro","area","id_comuna"
12,"0106000020E61000000100000001030000000100000077000000C4854DF376304DC06C4717B7B45041C0D1DCE7FB86304DC0F1DA55B0D15041C07309238092304DC069A4DC7FE65041C0668F104C94304DC0B72F30A5EA5041C0D098D8C893304DC05C56DC4DEC5041C0B357AAFF95304DC05A7615F2EE5041C07BDC3AE797304DC078B6A43DF15041C0CD9AE2DBA6304DC0A07B7617FA5041C0F0CEB78DA7304DC03451A76CFD5041C0E9ABF988A8304DC01E5A2D2F075141C0216ACFCFCC304DC0CB6CE270085141C05B1BAACDCD304DC077D70010F15041C0587163AECE304DC0BB94B096D75041C01FA13574CF304DC0A768DD29C15041C0AF109682CF304DC0E168B288BF5041C004F4EECFD1304DC0D5E7C439C15041C0824EAA9FDC304DC04C8D3E36C95041C036D0EDC6F9304DC076B62307DB5041C0DF593CF912314DC02F9A7E9AEC5041C0604C749526314DC00CA1E360F25041C01A1D285755314DC0E71D7546005141C0223AAB7B79314DC03D735CC60A5141C01EFD56FD91314DC05CAD97CD115141C0FA9E36BF9D314DC042464DF2145141C0E98E48989E314DC0A011562C155141C0757E99ACBB314DC0AD3E03521D5141C05B94AD3ABC314DC02E3CD2791D5141C0DAC3B201C3314DC0588E75081F5141C07489F0A3DB314DC0105C19B0245141C0EB96F012F7314DC0F44DF1FC2A5141C0463073C8FC314DC0094FD034FB5041C0CC7D05C8FD314DC0F6EEEEDDF25041C08EA4F23901324DC0ED15E1F8D55041C09A2D722D05324DC0EFB7B3D3B45041C099332CAF08324DC0D0532469975041C02E7F05D709324DC0A6E90AD58D5041C03A25634D0E324DC022B021D7685041C0275D20DA11324DC0112EC2D3495041C04C79226412324DC0157908FB425041C07A10C47313324DC0BD0B8680355041C0459FCB3914324DC0C7E390AC2B5041C02EE4631117324DC02CCEC37D075041C0D0BF7A7F19324DC0BE398699E84F41C04399046C1A324DC039FBDBDADE4F41C064EDC8D61A324DC0F6909DD6D54F41C0B0B684141B324DC0A40A0BA0D04F41C0960474461B324DC097506368CC4F41C063DB3E4B1C324DC02C8E07BEB54F41C0A8517E6E1E324DC02B2CD8468F4F41C0C99F704A20324DC040E3A3D96D4F41C0BE58944A20324DC09E23E7D66D4F41C06F10E2B020324DC067CB0C85634F41C02160041C22324DC0178FDCF93E4F41C03EFB7E2023324DC07FF860D71F4F41C01D7AF9C019324DC07E7DA35E1F4F41C098DD943710324DC0E46E48CE1E4F41C0330F5EC60F324DC0F6A397C71E4F41C0CC27E332F6314DC0DA8C69441D4F41C0D5E43A93EF314DC0C6EB27E01C4F41C05AF55E95C9314DC0F16030891A4F41C0101E735FA1314DC0429E840F184F41C0E117C3279B314DC0137A4DC9174F41C09AF51A4D98314DC094E511A9174F41C01F4009A592314DC0C7421A69174F41C0254888E08F314DC098F6CD49174F41C0C4E4C75364314DC0716293AD154F41C05E25C4705A314DC0699BD24F154F41C05C91D45331314DC0EC8D8FDF134F41C0E8A3231310314DC080F808B5124F41C08BE7B59A06314DC01FD25DEC114F41C0989EA31E01314DC0CC624078114F41C04320F30AFC304DC09945C735114F41C0EE72EE3EDE304DC0F6A39DAF0F4F41C0C743B65BD5304DC0539884860F4F41C08B26F8F6C8304DC0A911DE4C0F4F41C066F5F83EBA304DC00AC7C5080F4F41C0D4056AD5AC304DC0B4BDC9CA0E4F41C001429B40A5304DC00655CDA70E4F41C0C7BDA25D9F304DC0C50293400E4F41C0CAEFB36281304DC03243D3350C4F41C015C805A27B304DC02C6C27D20B4F41C01F7E06444D304DC0B9718FAD084F41C080A4FFF34C304DC0737F0A180E4F41C095C4A6934B304DC0B616B48F294F41C0C8F43A7B4B304DC0780842C42C4F41C07CE42D514A304DC043549C1E534F41C0BE4B3F3A4A304DC04EE6B915564F41C07C5AB1E448304DC0FFD365A6764F41C08E5C330449304DC009DEDB23794F41C0C4154E3749304DC0DAAFBE267D4F41C0CE4FB63849304DC0A61F01437D4F41C0C32C9C7648304DC0F777C72D9A4F41C032F0A10A48304DC016AA88DE9F4F41C04889BB4346304DC0F29389E9B74F41C0A13108DB45304DC0AD693772BD4F41C0083A90EA44304DC0841EC927CA4F41C0F168104044304DC0D3408A6FCE4F41C00CDB97AC43304DC0BAF43324D24F41C0D3EFB14D41304DC0C15E238BDD4F41C0CCC2755C39304DC0BCB312BE035041C0153F1C2028304DC01245079A295041C01104DD8C26304DC04FFC43A62C5041C040B2CA8A26304DC0518847AA2C5041C0BE6619DE1E304DC01B5ABBF4385041C0EBE51BB516304DC00C983506465041C0BAD2AFAD16304DC0774A1912465041C08E00DCC512304DC0B1D25F6B4B5041C0A48E649034304DC0A993B2DA5D5041C003DF6B1B59304DC0291958CA715041C06E3B1A1260304DC0A6C24E50765041C0F71BE4F474304DC0BB5875E2835041C0A10636D379304DC0A8D0430C875041C02F56218684304DC0A246E2FF8D5041C06F4E41CE81304DC0D1CF146D955041C0C1B763E576304DC04D19B48AB35041C0F7EA50E576304DC0D3F7F38AB35041C0AD4F2CA976304DC0FDA5C730B45041C0638519A976304DC0A7D6FD30B45041C0C4854DF376304DC06C4717B7B45041C0","CONSTITUCION",6326.84478327814,2102008.90729314,1
20,"0106000020E610000001000000010300000001000000610000008E25AE27F12E4DC0F8CC08CECC4E41C0DBF75D7EEC2E4DC0E30A4FE4F54E41C04A6647E1E72E4DC0D24CA88F1E4F41C0D00257B3E32E4DC0556E256B434F41C06B34D652DF2E4DC0D180B6FE694F41C0E22EF048DB2E4DC09DDD049A8D4F41C03CD87AFDD72E4DC0BBD119A5AA4F41C015CC79FFD62E4DC02CA82664B34F41C048CEF8CDD62E4DC0815FE1A9B54F41C02E971E34D52E4DC0B2E93A7AC84F41C03649E5D6D32E4DC0B37AFE81D84F41C042031312D22E4DC05E2062D1DE4F41C0F26300B7C82E4DC0D45430A5DC4F41C0AFEDEFE1B12E4DC0CEA339A2E94F41C041C3E68F9C2E4DC027BB09C3F54F41C0C81025DB872E4DC0C229D0ACFF4F41C00F7166B1852E4DC0AF6524FA035041C01A233D13E92E4DC09DA7BE66065041C0C4EB28AE192F4DC0B4F39E67065041C01AF89E80192F4DC071D67B870F5041C080DEC2E3192F4DC08AA81270415041C074C59AEA192F4DC049B7C5DC445041C08B2E7DD3182F4DC0A53BCB33465041C019856B9D1D2F4DC057BA31BE475041C0EC44B4F4492F4DC014D4D4E46C5041C011A9C509502F4DC01DDDA8AF725041C096A2E0346B2F4DC09A569CBB8C5041C09793FCB9712F4DC09E469B40935041C044A742DE722F4DC02F298947895041C0FEE74D7C732F4DC031FBB5DD835041C0D9F71F79732F4DC0E03EF2F1825041C07DE4D765732F4DC0DE59185E7D5041C068C23E2A762F4DC06CA09D14665041C0BB527B2E7A2F4DC02A92644F445041C0B19008347B2F4DC038E249B83B5041C03E0EE3B97B2F4DC08434F617365041C0589DBABC7B2F4DC0E14662F9355041C083BA1217812F4DC095EE4A48365041C0A8FA5B8E942F4DC030DC3F67375041C0953FEEA0AF2F4DC058484AF6385041C0CD2D996DB72F4DC09AEF3069395041C07C5F4148D32F4DC0B88260273A5041C03C65C7FAD32F4DC0F199222C3A5041C08D2D3DD6DA2F4DC0EDCEF35A3A5041C036648599F12F4DC0D07B6AF63A5041C08E00DCC512304DC0B1D25F6B4B5041C0BAD2AFAD16304DC0774A1912465041C0EBE51BB516304DC00C983506465041C0BE6619DE1E304DC01B5ABBF4385041C040B2CA8A26304DC0518847AA2C5041C01104DD8C26304DC04FFC43A62C5041C0153F1C2028304DC01245079A295041C0CCC2755C39304DC0BCB312BE035041C0D3EFB14D41304DC0C15E238BDD4F41C00CDB97AC43304DC0BAF43324D24F41C0F168104044304DC0D3408A6FCE4F41C0083A90EA44304DC0841EC927CA4F41C0A13108DB45304DC0AD693772BD4F41C04889BB4346304DC0F29389E9B74F41C032F0A10A48304DC016AA88DE9F4F41C0C32C9C7648304DC0F777C72D9A4F41C0CE4FB63849304DC0A61F01437D4F41C0C4154E3749304DC0DAAFBE267D4F41C08E5C330449304DC009DEDB23794F41C07C5AB1E448304DC0FFD365A6764F41C0BE4B3F3A4A304DC04EE6B915564F41C07CE42D514A304DC043549C1E534F41C0C8F43A7B4B304DC0780842C42C4F41C095C4A6934B304DC0B616B48F294F41C080A4FFF34C304DC0737F0A180E4F41C01F7E06444D304DC0B9718FAD084F41C05C6F34794F304DC053BA47B4E24E41C0BAF346274A304DC08C304C75E24E41C03244E4D425304DC07CA915A6E04E41C0A53638A721304DC007EA4367E04E41C0F0B7EEFB1F304DC062882C4EE04E41C0F4958B271C304DC0135B2A14E04E41C0BACD951D1C304DC0657B9313E04E41C0B2B30B3D08304DC0D049DF6DDD4E41C0B8A2C05BF62F4DC03A670542DC4E41C06FF883B5F02F4DC0CCB143FBDB4E41C05F93114AEA2F4DC0181C80ABDB4E41C09B6A9B3AC72F4DC085F8D23ADA4E41C0A15A99A4C22F4DC08B6BC911DA4E41C014ADBC29BE2F4DC05A8FF4E9D94E41C0991D9C53942F4DC04FD510ECD94E41C0DBA8526C942F4DC010447F6BD84E41C070ED90C4722F4DC03D3CAB22D64E41C06CD946AA6E2F4DC08A3BE99FD54E41C0E5EB2073672F4DC079FE458ED44E41C0E6C6EB41642F4DC01C896989D44E41C0F3236C924B2F4DC0B3FE9836D34E41C074BFE505402F4DC07FFA914DD24E41C06BB2F232352F4DC0AF15F7DFD14E41C0327A4C9E2D2F4DC045BCD42AD14E41C06F72AC780C2F4DC05589B6C6CE4E41C08E25AE27F12E4DC0F8CC08CECC4E41C0","SAN TELMO",5178.05650459628,1232275.09247446,1
